,edad,sexo,ccaa,entorno,dependiente,sociabilidad,espacio_actividad,acompañado,grupo,mascota,horario,act1,act2,act3
1925,61,mujer,aragon,urbano,False,3,interior,True,grande,False,mañana,pickleball,pilates,petanca
1926,55,mujer,extremadura,rural,False,2,exterior,False,pequeño,True,tarde,natacion,club de lectura,petanca
1927,61,hombre,extremadura,urbano,False,1,exterior,True,pequeño,True,tarde,petanca,gimnasia,bailes
1928,50,mujer,cataluña,rural,False,2,interior,False,solo,False,noche,natacion,excursiones,cocina
1929,71,mujer,andalucia,rural,False,3,exterior,False,mediano,True,mañana,petanca,gimnasia,excursiones
1930,70,hombre,cataluña,rural,False,2,exterior,True,pequeño,False,tarde,natacion,natacion,cocina
1931,67,hombre,murcia,rural,True,2,exterior,False,pequeño,False,mañana,natacion,excursiones,juegos de mesa
1932,59,hombre,navarra,urbano,False,2,exterior,True,pareja,True,mañana,excursiones,pickleball,pilates
1933,68,mujer,castilla-la mancha,rural,False,2,interior,False,pequeño,True,tarde,excursiones,pilates,juegos de mesa
1934,71,mujer,castilla-la mancha,rural,False,2,exterior,True,pequeño,False,mañana,pickleball,pilates,gimnasia
1935,67,hombre,castilla-la mancha,rural,False,2,exterior,False,mediano,True,tarde,bailes,petanca,natacion
1936,72,hombre,cataluña,rural,True,1,interior,True,solo,False,mañana,cocina,pilates,0
1937,69,mujer,navarra,urbano,False,3,interior,True,mediano,False,noche,bailes,gimnasia,pilates
1938,56,hombre,aragon,rural,False,2,interior,False,grande,True,tarde,cocina,gimnasia,bailes
1939,62,mujer,extremadura,rural,False,3,exterior,True,pequeño,False,mañana,juegos de mesa,excursiones,gimnasia
1940,70,hombre,castilla-la mancha,urbano,False,2,interior,True,grande,False,mañana,natacion,pilates,excursiones
1941,57,hombre,madrid,rural,True,2,exterior,True,grande,True,tarde,natacion,gimnasia,juegos de mesa
1942,61,hombre,navarra,rural,False,2,exterior,False,pequeño,False,tarde,pilates,bailes,juegos de mesa
1943,67,hombre,castilla-la mancha,urbano,False,1,exterior,True,solo,True,mañana,natacion,gimnasia,0
1944,65,mujer,cataluña,rural,True,3,exterior,True,mediano,False,tarde,natacion,bailes,natacion
1945,83,hombre,extremadura,rural,False,2,interior,True,grande,True,tarde,juegos de mesa,pickleball,0
1946,63,hombre,andalucia,urbano,False,2,interior,False,grande,True,mañana,petanca,excursiones,pilates
1947,64,hombre,pais vasco,rural,False,2,exterior,True,solo,True,mañana,natacion,club de lectura,natacion
1948,68,hombre,pais vasco,rural,True,2,interior,False,grande,False,mañana,cocina,juegos de mesa,0
1949,57,hombre,castilla-la mancha,rural,False,3,exterior,True,grande,True,mañana,natacion,pilates,juegos de mesa
1950,51,hombre,castilla-la mancha,urbano,False,3,interior,False,pequeño,True,noche,natacion,juegos de mesa,0
1951,60,mujer,castilla y leon,urbano,False,3,exterior,True,pequeño,False,tarde,excursiones,excursiones,juegos de mesa
1952,69,mujer,extremadura,urbano,True,1,exterior,False,grande,True,tarde,petanca,gimnasia,juegos de mesa
1953,74,mujer,castilla-la mancha,rural,False,2,exterior,False,grande,False,noche,petanca,bailes,natacion
1954,65,hombre,extremadura,rural,True,1,exterior,True,pequeño,False,mañana,bailes,gimnasia,juegos de mesa
1955,65,mujer,castilla-la mancha,urbano,False,1,exterior,False,solo,False,tarde,excursiones,gimnasia,excursiones
1956,75,hombre,pais vasco,rural,False,3,exterior,False,pareja,True,tarde,juegos de mesa,gimnasia,natacion
1957,66,mujer,cataluña,urbano,False,3,exterior,False,pareja,True,mañana,petanca,bailes,excursiones
1958,64,hombre,madrid,rural,False,1,exterior,True,pequeño,True,noche,club de lectura,cocina,pilates
1959,56,mujer,castilla-la mancha,rural,False,2,interior,True,grande,True,tarde,petanca,gimnasia,pilates
1960,62,hombre,extremadura,rural,True,2,exterior,False,pareja,True,mañana,cocina,bailes,excursiones
1961,71,hombre,castilla-la mancha,urbano,False,3,interior,True,grande,True,mañana,club de lectura,juegos de mesa,excursiones
1962,67,hombre,extremadura,urbano,False,3,exterior,False,grande,False,mañana,pickleball,excursiones,bailes
1963,56,mujer,cataluña,rural,True,1,interior,True,pequeño,True,mañana,natacion,pilates,0
1964,70,mujer,valencia,rural,False,2,interior,True,mediano,False,tarde,pickleball,pilates,natacion
1965,69,hombre,castilla y leon,urbano,False,2,exterior,False,solo,True,tarde,bailes,pilates,juegos de mesa
1966,70,hombre,castilla y leon,urbano,False,1,exterior,True,grande,False,noche,pilates,gimnasia,0
1967,58,hombre,cataluña,rural,False,3,exterior,True,mediano,True,tarde,pilates,juegos de mesa,natacion
1968,48,mujer,extremadura,rural,False,1,exterior,False,pequeño,True,mañana,natacion,excursiones,bailes
1969,81,hombre,asturias,rural,False,3,interior,False,grande,False,tarde,club de lectura,club de lectura,0
1970,54,hombre,extremadura,rural,True,1,exterior,True,pareja,True,tarde,juegos de mesa,cocina,natacion
1971,76,mujer,galicia,urbano,False,2,interior,True,solo,False,noche,petanca,cocina,natacion
1972,69,hombre,castilla-la mancha,rural,False,1,interior,True,pareja,True,tarde,natacion,cocina,natacion
1973,65,mujer,cataluña,rural,False,1,interior,True,mediano,True,mañana,natacion,excursiones,excursiones
1974,70,hombre,extremadura,urbano,False,2,interior,False,grande,False,mañana,pilates,bailes,bailes
1975,58,hombre,castilla-la mancha,rural,False,1,interior,False,solo,True,mañana,bailes,excursiones,bailes
1976,75,mujer,castilla y leon,urbano,False,3,exterior,True,solo,True,tarde,pilates,pickleball,excursiones
1977,84,mujer,castilla-la mancha,urbano,False,3,exterior,False,grande,False,mañana,bailes,juegos de mesa,bailes
1978,69,hombre,extremadura,urbano,False,3,exterior,True,solo,True,tarde,bailes,juegos de mesa,natacion
1979,63,hombre,extremadura,urbano,True,2,exterior,True,solo,True,tarde,club de lectura,cocina,0
1980,60,hombre,castilla-la mancha,rural,True,1,interior,True,solo,False,tarde,petanca,club de lectura,cocina
1981,62,mujer,madrid,rural,False,2,exterior,False,grande,True,noche,bailes,club de lectura,0
1982,53,hombre,madrid,urbano,True,3,exterior,True,solo,True,mañana,petanca,pilates,juegos de mesa
1983,57,hombre,madrid,urbano,False,2,exterior,True,solo,False,mañana,pilates,natacion,juegos de mesa
1984,67,mujer,castilla-la mancha,urbano,False,1,interior,True,solo,True,noche,cocina,excursiones,0
1985,76,mujer,navarra,rural,False,3,exterior,False,pequeño,False,noche,pilates,excursiones,excursiones
1986,48,hombre,castilla-la mancha,rural,False,2,exterior,True,grande,True,mañana,excursiones,club de lectura,petanca
1987,82,mujer,navarra,urbano,False,2,exterior,False,pequeño,False,tarde,club de lectura,club de lectura,pilates
1988,71,mujer,madrid,urbano,False,1,exterior,True,grande,False,tarde,natacion,pilates,juegos de mesa
1989,71,mujer,galicia,rural,False,1,exterior,False,solo,True,mañana,bailes,pilates,cocina
1990,57,hombre,castilla-la mancha,rural,False,3,exterior,True,solo,True,tarde,bailes,gimnasia,bailes
1991,74,mujer,navarra,rural,False,2,exterior,False,pequeño,False,noche,natacion,gimnasia,bailes
1992,60,hombre,castilla-la mancha,urbano,True,2,exterior,True,pareja,False,tarde,petanca,gimnasia,pilates
1993,60,hombre,madrid,urbano,False,1,interior,True,solo,True,noche,petanca,pilates,excursiones
1994,84,hombre,extremadura,rural,False,3,exterior,False,pareja,True,mañana,excursiones,gimnasia,excursiones
1995,73,hombre,castilla-la mancha,urbano,False,2,exterior,True,pequeño,False,mañana,bailes,excursiones,excursiones
1996,73,hombre,extremadura,rural,False,3,exterior,False,grande,False,tarde,petanca,gimnasia,bailes
1997,57,mujer,madrid,urbano,False,2,exterior,True,grande,True,tarde,petanca,juegos de mesa,0
1998,67,mujer,cataluña,rural,False,1,interior,False,pequeño,True,tarde,natacion,juegos de mesa,excursiones
1999,69,hombre,castilla-la mancha,rural,False,1,interior,True,grande,True,tarde,natacion,0,juegos de mesa
2000,67,hombre,andalucia,rural,False,2,interior,True,pareja,True,mañana,natacion,juegos de mesa,0
2001,59,hombre,aragon,urbano,False,1,interior,False,solo,True,tarde,pickleball,gimnasia,0
2002,64,mujer,andalucia,rural,True,2,exterior,False,grande,True,tarde,petanca,club de lectura,club de lectura
2003,59,hombre,asturias,urbano,False,1,interior,True,mediano,True,noche,cocina,excursiones,excursiones
2004,68,mujer,madrid,urbano,False,2,exterior,False,grande,True,mañana,natacion,pilates,bailes
2005,75,mujer,valencia,rural,True,3,exterior,False,pareja,True,tarde,excursiones,gimnasia,bailes
2006,69,mujer,madrid,urbano,False,3,exterior,True,mediano,True,mañana,natacion,club de lectura,bailes
2007,74,mujer,castilla-la mancha,rural,False,2,interior,False,grande,True,tarde,excursiones,excursiones,natacion
2008,75,hombre,andalucia,rural,False,1,interior,True,mediano,False,tarde,natacion,cocina,pickleball
2009,73,hombre,andalucia,rural,True,2,interior,False,pareja,True,mañana,bailes,cocina,natacion
2010,66,hombre,extremadura,rural,False,3,interior,True,pequeño,False,mañana,petanca,natacion,0
2011,67,hombre,castilla-la mancha,rural,False,2,exterior,True,grande,False,tarde,natacion,gimnasia,juegos de mesa
2012,66,hombre,madrid,urbano,True,2,exterior,False,grande,False,noche,petanca,club de lectura,pilates
2013,69,mujer,castilla-la mancha,rural,False,2,interior,True,pareja,True,mañana,excursiones,pilates,cocina
2014,70,mujer,madrid,rural,False,3,interior,True,grande,False,mañana,pickleball,juegos de mesa,excursiones
2015,61,mujer,madrid,rural,False,2,interior,False,pequeño,False,mañana,pilates,cocina,pickleball
2016,64,hombre,extremadura,urbano,False,1,interior,False,mediano,True,tarde,petanca,pickleball,bailes
2017,70,hombre,castilla-la mancha,rural,False,3,exterior,False,grande,True,mañana,cocina,excursiones,natacion
2018,79,hombre,castilla-la mancha,rural,False,1,interior,False,pequeño,False,tarde,excursiones,gimnasia,juegos de mesa
2019,57,mujer,madrid,rural,False,3,exterior,True,mediano,False,tarde,natacion,pilates,juegos de mesa
2020,65,hombre,madrid,urbano,False,1,exterior,False,solo,True,tarde,cocina,gimnasia,bailes
2021,61,mujer,madrid,urbano,False,1,exterior,True,pequeño,True,noche,club de lectura,excursiones,0
2022,69,mujer,extremadura,rural,True,1,interior,False,solo,False,mañana,cocina,excursiones,natacion
2023,58,hombre,extremadura,urbano,True,2,interior,False,pequeño,True,tarde,cocina,club de lectura,natacion
2024,68,mujer,castilla-la mancha,urbano,False,2,exterior,True,pequeño,True,noche,petanca,excursiones,0
2025,78,hombre,castilla-la mancha,urbano,True,3,exterior,False,pequeño,False,mañana,club de lectura,petanca,juegos de mesa
2026,81,mujer,castilla-la mancha,rural,False,2,exterior,False,pequeño,False,tarde,cocina,juegos de mesa,excursiones
2027,65,hombre,extremadura,rural,False,3,exterior,False,mediano,False,tarde,natacion,gimnasia,natacion
2028,76,mujer,valencia,rural,False,1,interior,False,pequeño,True,tarde,cocina,juegos de mesa,juegos de mesa
2029,64,hombre,andalucia,urbano,False,2,exterior,True,pareja,True,mañana,pilates,juegos de mesa,pilates
2030,64,hombre,madrid,urbano,False,3,interior,True,pequeño,False,mañana,natacion,club de lectura,juegos de mesa
2031,72,hombre,madrid,urbano,False,3,interior,True,pequeño,True,tarde,bailes,gimnasia,0
2032,72,mujer,cataluña,urbano,False,2,exterior,False,solo,False,mañana,bailes,gimnasia,petanca
2033,73,hombre,extremadura,rural,False,2,interior,True,grande,True,mañana,juegos de mesa,cocina,juegos de mesa
2034,78,hombre,navarra,urbano,True,1,exterior,False,pareja,False,tarde,club de lectura,club de lectura,excursiones
2035,63,hombre,castilla-la mancha,rural,False,2,exterior,True,pequeño,True,mañana,cocina,gimnasia,bailes
2036,62,hombre,castilla-la mancha,urbano,False,2,exterior,True,pequeño,True,tarde,cocina,pilates,excursiones
2037,56,mujer,madrid,urbano,True,1,exterior,False,solo,False,noche,natacion,gimnasia,bailes
2038,80,mujer,pais vasco,rural,True,3,exterior,True,grande,True,mañana,bailes,club de lectura,bailes
2039,74,hombre,pais vasco,rural,True,2,exterior,False,grande,True,mañana,excursiones,club de lectura,excursiones
2040,65,mujer,valencia,rural,False,3,interior,False,grande,True,tarde,pilates,excursiones,bailes
2041,69,mujer,extremadura,rural,False,1,interior,False,grande,False,tarde,pilates,pilates,juegos de mesa
2042,64,mujer,extremadura,urbano,False,2,interior,False,solo,True,noche,pilates,club de lectura,natacion
2043,54,hombre,andalucia,rural,True,1,exterior,False,pequeño,True,noche,pilates,club de lectura,cocina
2044,68,mujer,castilla-la mancha,urbano,True,1,exterior,True,solo,False,tarde,club de lectura,bailes,gimnasia
2045,56,hombre,castilla-la mancha,urbano,False,3,interior,False,pareja,True,tarde,natacion,juegos de mesa,cocina
2046,65,hombre,extremadura,rural,False,1,exterior,True,grande,False,mañana,natacion,juegos de mesa,excursiones
2047,65,mujer,extremadura,rural,True,2,interior,True,pequeño,True,tarde,natacion,club de lectura,excursiones
2048,74,mujer,murcia,urbano,False,2,interior,True,solo,False,tarde,petanca,excursiones,cocina
2049,72,hombre,castilla-la mancha,urbano,False,3,interior,False,pareja,False,mañana,natacion,club de lectura,0
2050,56,mujer,madrid,urbano,False,3,interior,False,grande,False,tarde,pilates,juegos de mesa,natacion
2051,65,mujer,castilla-la mancha,rural,False,2,exterior,False,pareja,False,tarde,petanca,excursiones,cocina
2052,67,hombre,andalucia,urbano,True,2,exterior,True,grande,False,tarde,bailes,gimnasia,bailes
2053,70,hombre,aragon,rural,False,2,interior,True,grande,True,mañana,bailes,excursiones,natacion
2054,67,hombre,asturias,rural,False,2,exterior,True,mediano,True,tarde,petanca,pilates,0
2055,78,mujer,andalucia,rural,False,3,exterior,True,mediano,True,mañana,pilates,cocina,natacion
2056,58,hombre,madrid,rural,False,2,interior,False,solo,False,mañana,juegos de mesa,excursiones,pilates
2057,82,mujer,madrid,rural,True,2,interior,True,grande,False,tarde,pilates,pickleball,juegos de mesa
2058,59,hombre,cataluña,rural,False,2,exterior,True,grande,True,tarde,pilates,pilates,0
2059,48,hombre,castilla-la mancha,urbano,False,2,exterior,False,pareja,True,tarde,natacion,gimnasia,juegos de mesa
2060,56,mujer,extremadura,urbano,False,3,interior,True,grande,True,mañana,bailes,gimnasia,natacion
2061,69,mujer,andalucia,urbano,False,1,interior,True,pareja,False,tarde,bailes,gimnasia,0
2062,62,mujer,madrid,rural,False,2,exterior,False,pequeño,False,noche,club de lectura,gimnasia,0
2063,69,hombre,extremadura,rural,False,3,exterior,True,pequeño,False,tarde,excursiones,excursiones,excursiones
2064,59,mujer,castilla-la mancha,rural,False,3,interior,False,grande,False,mañana,bailes,pilates,juegos de mesa
2065,77,mujer,andalucia,rural,False,2,interior,False,grande,True,tarde,bailes,juegos de mesa,excursiones
2066,64,hombre,cataluña,urbano,True,1,interior,False,solo,False,mañana,petanca,cocina,pickleball
2067,54,hombre,castilla-la mancha,rural,False,1,interior,False,solo,True,mañana,bailes,gimnasia,natacion
2068,69,hombre,castilla-la mancha,rural,False,2,exterior,False,pequeño,True,tarde,excursiones,gimnasia,juegos de mesa
2069,66,hombre,extremadura,rural,False,3,exterior,False,pareja,True,mañana,excursiones,gimnasia,juegos de mesa
2070,81,mujer,murcia,rural,False,3,interior,True,mediano,False,tarde,bailes,pilates,natacion
2071,70,mujer,andalucia,rural,False,2,exterior,True,pequeño,True,noche,excursiones,juegos de mesa,pickleball
2072,61,hombre,madrid,rural,False,2,exterior,True,grande,True,noche,bailes,pilates,0
2073,59,mujer,galicia,rural,True,2,interior,False,solo,True,mañana,pickleball,excursiones,cocina
2074,60,hombre,extremadura,rural,False,2,interior,True,pareja,False,noche,excursiones,club de lectura,cocina
2075,60,hombre,extremadura,urbano,False,3,exterior,True,grande,False,mañana,bailes,gimnasia,natacion
2076,76,hombre,andalucia,rural,False,2,interior,True,pareja,True,noche,juegos de mesa,club de lectura,bailes
2077,64,mujer,madrid,rural,False,3,exterior,False,pareja,False,tarde,cocina,gimnasia,bailes
2078,68,hombre,cataluña,rural,False,2,interior,False,grande,True,mañana,pickleball,juegos de mesa,cocina
2079,72,hombre,andalucia,urbano,False,3,interior,True,grande,False,tarde,bailes,excursiones,cocina
2080,59,mujer,madrid,rural,False,1,interior,False,pequeño,False,mañana,cocina,cocina,petanca
2081,68,mujer,madrid,urbano,False,2,exterior,False,solo,True,mañana,bailes,pilates,excursiones
2082,65,hombre,castilla-la mancha,rural,False,2,interior,False,pequeño,True,mañana,club de lectura,pilates,juegos de mesa
2083,63,mujer,cataluña,rural,False,3,exterior,True,pequeño,True,noche,club de lectura,excursiones,cocina
2084,71,hombre,andalucia,rural,False,1,interior,True,pequeño,True,mañana,bailes,bailes,excursiones
2085,76,mujer,madrid,rural,False,3,exterior,False,pareja,False,mañana,bailes,excursiones,bailes
2086,75,hombre,castilla-la mancha,rural,False,2,interior,False,pareja,False,tarde,natacion,excursiones,pilates
